[2021/8/7 - 9:46:52] Tai Cute da thu thap: +Sat: 32, +Ruby: 14, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 1:47:44] Nhan Dz da thu thap luc out sv : +Sat: 11, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 2:17:27] bao hue da thu thap: +Sat: 236, +Ruby: 138, +Vang: 6, +Kim Cuong: 0
[2021/12/30 - 2:33:16] Ngoc Tham da thu thap luc out sv : +Sat: 17, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 7:36:58] Thanh pes da thu thap luc out sv : +Sat: 10, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 7:56:49] Duck Emce da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 7:57:51] dinh khoi da thu thap: +Sat: 115, +Ruby: 58, +Vang: 3, +Kim Cuong: 0
[2021/12/30 - 7:58:02] Thanh pes da thu thap: +Sat: 46, +Ruby: 18, +Vang: 1, +Kim Cuong: 0
[2021/12/30 - 8:14:59] Thanh pes da thu thap luc out sv : +Sat: 48, +Ruby: 29, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 9:46:44] dinh khoi da thu thap: +Sat: 278, +Ruby: 132, +Vang: 6, +Kim Cuong: 1
[2021/12/30 - 9:49:10] Ngoc Tham da thu thap luc out sv : +Sat: 50, +Ruby: 31, +Vang: 3, +Kim Cuong: 0
[2021/12/30 - 9:51:13] Ngoc Tham da thu thap: +Sat: 5, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 9:51:16] Ngoc Tham da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:02:57] Ngoc Tham da thu thap luc out sv : +Sat: 31, +Ruby: 25, +Vang: 1, +Kim Cuong: 0
[2021/12/30 - 10:05:16] Ngoc Tham da thu thap: +Sat: 8, +Ruby: 1, +Vang: 1, +Kim Cuong: 0
[2021/12/30 - 10:05:54] Ngoc Tham da thu thap: +Sat: 3, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:08:36] Tac Map da thu thap luc out sv : +Sat: 7, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:19:29] Ngoc Tham da thu thap: +Sat: 41, +Ruby: 16, +Vang: 1, +Kim Cuong: 0
[2021/12/30 - 10:23:19] Tac Map da thu thap: +Sat: 15, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:25:17] Ngoc Tham da thu thap: +Sat: 13, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:29:24] Nguyen tai da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:29:57] Tac Map da thu thap luc out sv : +Sat: 17, +Ruby: 14, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:30:47] Nguyen tai da thu thap: +Sat: 2, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:31:30] Nguyen tai da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:31:35] Nguyen tai da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:34:56] Nguyen tai da thu thap luc out sv : +Sat: 5, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:35:18] Ngoc Tham da thu thap: +Sat: 26, +Ruby: 14, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:40:38] Duck Emce da thu thap: +Sat: 11, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:42:40] Ngoc Tham da thu thap: +Sat: 16, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:46:19] Ngoc Tham da thu thap: +Sat: 12, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:57:58] Ngoc Tham da thu thap: +Sat: 31, +Ruby: 18, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:58:03] Ngoc Tham da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 10:59:52] Nhan Dz da thu thap: +Sat: 5, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 11:00:36] Ngoc Tham da thu thap: +Sat: 5, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 11:01:46] Nhan Dz da thu thap: +Sat: 7, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 11:01:53] Nhan Dz da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 11:03:07] Nhan Dz da thu thap: +Sat: 3, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 11:04:11] Nhan Dz da thu thap: +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 11:09:02] Hoang Badboy da thu thap: +Sat: 5, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 11:09:52] Hoang Badboy da thu thap: +Sat: 2, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 11:18:33] Dat mb da thu thap: +Sat: 2, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 11:21:34] Hoang Badboy da thu thap luc out sv : +Sat: 16, +Ruby: 10, +Vang: 1, +Kim Cuong: 0
[2021/12/30 - 11:27:22] Ngoc Tham da thu thap luc out sv : +Sat: 55, +Ruby: 34, +Vang: 1, +Kim Cuong: 0
[2021/12/30 - 11:31:59] Dat mb da thu thap luc out sv : +Sat: 19, +Ruby: 14, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 12:00:12] Tac Map da thu thap: +Sat: 51, +Ruby: 14, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 12:05:55] Tac Map da thu thap: +Sat: 17, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 12:06:45] An SoSad da thu thap luc out sv : +Sat: 15, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 12:07:21] Tawfiiq Noor da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 12:13:13] Tac Map da thu thap luc out sv : +Sat: 17, +Ruby: 10, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 12:13:40] Tawfiiq Noor da thu thap luc out sv : +Sat: 5, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 13:45:47] bao hue da thu thap luc out sv : +Sat: 44, +Ruby: 34, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 14:44:56] Nguyen tai da thu thap luc out sv : +Sat: 12, +Ruby: 2, +Vang: 1, +Kim Cuong: 0
[2021/12/30 - 15:01:40] dinh khoi da thu thap luc out sv : +Sat: 388, +Ruby: 171, +Vang: 7, +Kim Cuong: 0
[2021/12/30 - 15:09:40] dinh khoi da thu thap: +Sat: 17, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 15:12:05] Phuc Member da thu thap luc out sv : +Sat: 7, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 15:12:49] dinh khoi da thu thap luc out sv : +Sat: 10, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 19:33:23] Blues Sky da thu thap: +Sat: 60, +Ruby: 29, +Vang: 3, +Kim Cuong: 0
[2021/12/30 - 19:33:32] Blues Sky da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 19:33:46] Blues Sky da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 19:34:08] Blues Sky da thu thap: +Sat: 0, +Ruby: 0, +Vang: 1, +Kim Cuong: 0
[2021/12/30 - 19:35:29] Dat mb da thu thap: +Sat: 1, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 19:40:53] Blues Sky da thu thap: +Sat: 23, +Ruby: 10, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 19:42:10] Blues Sky da thu thap luc out sv : +Sat: 3, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 19:44:27] Dat mb da thu thap: +Sat: 23, +Ruby: 9, +Vang: 1, +Kim Cuong: 0
[2021/12/30 - 19:50:43] Duck Emce da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 19:51:18] Dat mb da thu thap luc out sv : +Sat: 17, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 19:51:56] Duck Emce da thu thap: +Sat: 3, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/12/30 - 19:54:44] Duck Emce da thu thap: +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 2:58:58] Script Z da thu thap: +Sat: 0, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 2:59:25] Script Z da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 3:00:27] Script Z da thu thap: +Sat: 5, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 3:00:30] Script Z da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 3:09:10] Marcus Vilpando da thu thap: +Sat: 10, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 3:09:17] Script Z da thu thap: +Sat: 13, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 3:10:10] Script Z da thu thap: +Sat: 3, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 3:11:04] Script Z da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 3:12:03] Script Z da thu thap: +Sat: 4, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 3:26:54] Xanh Chi Lon da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 3:27:04] Xanh Chi Lon da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 3:28:24] Script Z da thu thap: +Sat: 25, +Ruby: 16, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 3:28:55] Xanh Chi Lon da thu thap: +Sat: 7, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 3:34:33] Script Z da thu thap luc out sv : +Sat: 18, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 3:34:38] Xanh Chi Lon da thu thap luc out sv : +Sat: 17, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 3:49:03] Love.U.MeNa da thu thap luc out sv : +Sat: 10, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 4:02:40] Script Z da thu thap luc out sv : +Sat: 17, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 5:54:17] Pandaz da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 5:54:21] Pandaz da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 5:54:40] Pandaz da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 5:55:00] Pandaz da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 5:55:17] Pandaz da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 5:55:24] Pandaz da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 5:55:47] Pandaz da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 5:56:01] Pandaz da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 5:56:22] Pandaz da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 5:56:31] Pandaz da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 6:19:26] Pandaz da thu thap luc out sv : +Sat: 22, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 21:32:24] L Wangg da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 21:32:40] L Wangg da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 21:33:10] L Wangg da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 21:33:35] L Wangg da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 21:33:52] L Wangg da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 21:34:21] L Wangg da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 21:36:00] L Wangg da thu thap: +Sat: 6, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 21:36:14] L Wangg da thu thap luc out sv : +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2022/9/18 - 21:36:59] L Wangg da thu thap luc out sv : +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2022/11/20 - 20:03:46] Thay Giao Ba da thu thap luc out sv : +Sat: 2, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2022/11/20 - 20:59:35] Ngo Nam da thu thap luc out sv : +Sat: 130, +Ruby: 76, +Vang: 1, +Kim Cuong: 0
[2022/11/21 - 14:28:07] NSUT THUANNON da thu thap luc out sv : +Sat: 7, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2022/11/22 - 19:47:39] Kenji Dragon da thu thap: +Sat: 0, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2022/11/22 - 19:47:40] Kenji Dragon da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2022/11/22 - 20:04:52] Kenji Dragon da thu thap luc out sv : +Sat: 29, +Ruby: 10, +Vang: 0, +Kim Cuong: 0
[2022/11/23 - 23:07:08] Thay Giao Ba da thu thap luc out sv : +Sat: 15, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2023/5/23 - 16:56:33] Pandaz Edwards da thu thap: +Sat: 5, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2023/5/23 - 16:56:35] Pandaz Edwards da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/23 - 16:57:31] Pandaz Edwards da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/23 - 17:03:16] Pandaz Edwards da thu thap luc out sv : +Sat: 13, +Ruby: 8, +Vang: 1, +Kim Cuong: 0
[2023/5/23 - 18:54:29] Manuel da thu thap luc out sv : +Sat: 32, +Ruby: 16, +Vang: 2, +Kim Cuong: 0
[2023/5/25 - 11:18:41] Gia Hung da thu thap: +Sat: 3, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2023/5/25 - 12:03:45] Gia Hung da thu thap luc out sv : +Sat: 11, +Ruby: 11, +Vang: 1, +Kim Cuong: 0
[2023/5/26 - 10:52:51] van duc da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/26 - 10:52:58] van duc da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/26 - 10:55:08] van duc da thu thap luc out sv : +Sat: 3, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2023/5/26 - 11:11:24] van duc da thu thap luc out sv : +Sat: 17, +Ruby: 6, +Vang: 1, +Kim Cuong: 0
[2023/5/26 - 12:03:03] Rhaegar Targaryen da thu thap: +Sat: 6, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2023/5/26 - 12:04:11] Rhaegar Targaryen da thu thap: +Sat: 1, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2023/5/26 - 12:04:39] Rhaegar Targaryen da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/26 - 12:04:40] Rhaegar Targaryen da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/26 - 12:04:47] Rhaegar Targaryen da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/26 - 12:04:53] Rhaegar Targaryen da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/26 - 12:05:57] Rhaegar Targaryen da thu thap: +Sat: 4, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/26 - 12:12:04] Rhaegar Targaryen da thu thap: +Sat: 13, +Ruby: 12, +Vang: 0, +Kim Cuong: 0
[2023/5/26 - 17:14:35] Edward Snowden da thu thap: +Sat: 6, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2023/5/26 - 17:24:39] Edward Snowden da thu thap luc out sv : +Sat: 18, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2023/5/26 - 18:00:01] Henny da thu thap luc out sv : +Sat: 27, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2023/5/27 - 11:25:52] Edward Snowden da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/27 - 11:26:28] Louis Vinci da thu thap: +Sat: 4, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2023/5/27 - 11:26:54] Edward Snowden da thu thap: +Sat: 5, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/27 - 11:29:10] Edward Snowden da thu thap luc out sv : +Sat: 5, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/27 - 11:35:38] diminuto da thu thap luc out sv : +Sat: 21, +Ruby: 14, +Vang: 1, +Kim Cuong: 0
[2023/5/27 - 11:55:04] Louis Vinci da thu thap luc out sv : +Sat: 3, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/29 - 22:35:45] bao pro da thu thap: +Sat: 1, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2023/5/29 - 22:36:07] bao pro da thu thap: +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/29 - 22:36:40] bao pro da thu thap luc out sv : +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/29 - 22:42:39] john Older da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/29 - 22:43:06] john Older da thu thap: +Sat: 1, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2023/5/29 - 22:43:13] john Older da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/29 - 22:43:32] john Older da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/29 - 22:44:21] bao pro da thu thap luc out sv : +Sat: 13, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2023/5/29 - 22:44:34] john Older da thu thap: +Sat: 1, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2023/5/29 - 22:45:28] john Older da thu thap luc out sv : +Sat: 3, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/29 - 22:53:05] bao pro da thu thap luc out sv : +Sat: 4, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 10:39:22] bao pro da thu thap: +Sat: 5, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 10:39:56] bao pro da thu thap luc out sv : +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 10:47:45] bao pro da thu thap: +Sat: 10, +Ruby: 4, +Vang: 1, +Kim Cuong: 0
[2023/5/30 - 10:49:30] bao pro da thu thap luc out sv : +Sat: 3, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 10:50:37] bao pro da thu thap luc out sv : +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 10:51:03] bao pro da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 10:52:54] bao pro da thu thap luc out sv : +Sat: 7, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 10:53:49] bao pro da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 10:57:49] Tieu Cuong da thu thap: +Sat: 5, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 11:03:27] Tieu Cuong da thu thap: +Sat: 19, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 11:03:52] Minh Huy da thu thap: +Sat: 13, +Ruby: 13, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 11:05:50] Minh Huy da thu thap luc out sv : +Sat: 7, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 11:05:50] Tieu Cuong da thu thap luc out sv : +Sat: 5, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 11:18:52] Minh Huy da thu thap: +Sat: 9, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 11:21:01] Minh Huy da thu thap luc out sv : +Sat: 6, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 11:26:21] Minh Huy da thu thap luc out sv : +Sat: 11, +Ruby: 2, +Vang: 1, +Kim Cuong: 0
[2023/5/30 - 11:39:52] Tieu Cuong da thu thap luc out sv : +Sat: 5, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 11:59:03] Death Eye da thu thap: +Sat: 27, +Ruby: 12, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 13:02:50] Bao Thien da thu thap: +Sat: 6, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 13:08:05] Bao Thien da thu thap: +Sat: 17, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 13:12:13] Bao Thien da thu thap: +Sat: 15, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 13:14:41] Bao Thien da thu thap: +Sat: 7, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 13:15:11] Bao Thien da thu thap: +Sat: 0, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 13:15:51] Bao Thien da thu thap: +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 13:26:56] Evador Cavaho da thu thap: +Sat: 17, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 13:32:52] Evador Cavaho da thu thap: +Sat: 10, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 13:41:13] Evador Cavaho da thu thap: +Sat: 11, +Ruby: 11, +Vang: 1, +Kim Cuong: 0
[2023/5/30 - 13:43:13] bao pro da thu thap: +Sat: 14, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 13:46:58] Evador Cavaho da thu thap: +Sat: 19, +Ruby: 9, +Vang: 1, +Kim Cuong: 0
[2023/5/30 - 14:19:19] Evador Cavaho da thu thap: +Sat: 78, +Ruby: 46, +Vang: 1, +Kim Cuong: 0
[2023/5/30 - 14:30:22] Evador Cavaho da thu thap luc out sv : +Sat: 33, +Ruby: 15, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 14:39:24] Tieu Cuong da thu thap luc out sv : +Sat: 18, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 15:10:15] Gia Hung da thu thap: +Sat: 27, +Ruby: 17, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 15:24:59] Gia Hung da thu thap: +Sat: 17, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 15:42:11] Death Eye da thu thap luc out sv : +Sat: 23, +Ruby: 13, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 18:23:15] Death Eye da thu thap: +Sat: 36, +Ruby: 23, +Vang: 1, +Kim Cuong: 0
[2023/5/30 - 18:29:44] Death Eye da thu thap: +Sat: 20, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 18:30:05] Death Eye da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 18:34:27] Death Eye da thu thap: +Sat: 13, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 18:34:29] Death Eye da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 18:34:50] Death Eye da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 18:35:07] Death Eye da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 18:40:16] Death Eye da thu thap: +Sat: 13, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 18:44:50] Death Eye da thu thap: +Sat: 13, +Ruby: 2, +Vang: 1, +Kim Cuong: 0
[2023/5/30 - 18:46:23] Death Eye da thu thap: +Sat: 5, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 18:49:17] Death Eye da thu thap: +Sat: 8, +Ruby: 5, +Vang: 1, +Kim Cuong: 0
[2023/5/30 - 18:50:18] Death Eye da thu thap: +Sat: 3, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 18:52:19] Death Eye da thu thap: +Sat: 7, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2023/5/30 - 19:32:51] Death Eye da thu thap luc out sv : +Sat: 37, +Ruby: 17, +Vang: 1, +Kim Cuong: 0
[2023/5/31 - 0:10:54] Edward Nguyen da thu thap: +Sat: 0, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2023/5/31 - 0:12:40] Edward Nguyen da thu thap luc out sv : +Sat: 3, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2023/5/31 - 0:14:52] Edward Nguyen da thu thap luc out sv : +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/31 - 12:28:25] Edward Nguyen da thu thap: +Sat: 10, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2023/5/31 - 14:20:39] Edward Nguyen da thu thap luc out sv : +Sat: 20, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2023/5/31 - 16:13:00] Leonardo DaViet da thu thap: +Sat: 6, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2023/5/31 - 16:13:11] Leonardo DaViet da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2023/5/31 - 16:20:02] Leonardo DaViet da thu thap: +Sat: 21, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2023/5/31 - 16:32:14] Leonardo DaViet da thu thap: +Sat: 18, +Ruby: 10, +Vang: 0, +Kim Cuong: 0
